id	short_name
1084	sales_analysis_iii
1085	sum_of_digits_in_the_minimum_number
1086	high_five
1087	brace_expansion
1088	confusing_number_ii
1089	duplicate_zeros
1090	largest_values_from_labels
1091	shortest_path_in_binary_matrix
1092	shortest_common_supersequence
1093	statistics_from_a_large_sample
1094	car_pooling
1095	find_in_mountain_array
1096	brace_expansion_ii
1097	game_play_analysis_v
1098	unpopular_books
1099	two_sum_less_than_k
1100	find_k_length_substrings_with_no_repeated_characters
1101	the_earliest_moment_when_everyone_become_friends
1102	path_with_maximum_minimum_value
1103	distribute_candies_to_people
1104	path_in_zigzag_labelled_binary_tree
1105	filling_bookcase_shelves
1106	parsing_a_boolean_expression
1107	new_users_daily_count
1108	defanging_an_ip_address
1109	corporate_flight_bookings
1110	delete_nodes_and_return_forest
1111	maximum_nesting_depth_of_two_valid_parentheses_strings
1112	highest_grade_for_each_student
1113	reported_posts
1114	print_in_order
1115	print_foobar_alternately
1116	print_zero_even_odd
1117	building_h2o
1118	number_of_days_in_a_month
1119	remove_vowels_from_a_string
1120	maximum_average_subtree
1121	divide_array_into_increasing_sequences
1122	relative_sort_array
1123	lowest_common_ancestor_of_deepest_leaves
1124	longest_well_performing_interval
1125	smallest_sufficient_team
1126	active_businesses
1127	user_purchase_platform
1128	number_of_equivalent_domino_pairs
1129	shortest_path_with_alternating_colors
1130	minimum_cost_tree_from_leaf_values
1131	maximum_of_absolute_value_expression
1132	reported_posts_ii
1133	largest_unique_number
1134	armstrong_number
1135	connecting_cities_with_minimum_cost
1136	parallel_courses
1137	n_th_tribonacci_number
1138	alphabet_board_path
1139	largest_1_bordered_square
1140	stone_game_ii
1141	user_activity_for_the_past_30_days_i
1142	user_activity_for_the_past_30_days_ii
1143	longest_common_subsequence
1144	decrease_elements_to_make_array_zigzag
1145	binary_tree_coloring_game
1146	snapshot_array
1147	longest_chunked_palindrome_decomposition
1148	article_views_i
1149	article_views_ii
1150	check_if_a_number_is_majority_element_in_a_sorted_array
1151	minimum_swaps_to_group_all_1s_together
1152	analyze_user_website_visit_pattern
1153	string_transforms_into_another_string
1154	day_of_the_year
1155	number_of_dice_rolls_with_target_sum
1156	swap_for_longest_repeated_character_substring
1157	online_majority_element_in_subarray
1158	market_analysis_i
1159	market_analysis_ii
1160	find_words_that_can_be_formed_by_characters
1161	maximum_level_sum_of_a_binary_tree
1162	as_far_from_land_as_possible
1163	last_substring_in_lexicographical_order
1164	product_price_at_a_given_date
1165	single_row_keyboard
1166	design_file_system
1167	minimum_cost_to_connect_sticks
1168	optimize_water_distribution_in_a_village
1169	invalid_transactions
1170	compare_strings_by_frequency_of_the_smallest_character
1171	remove_zero_sum_consecutive_nodes_from_linked_list
1172	dinner_plate_stacks
1173	immediate_food_delivery_i
1174	immediate_food_delivery_ii
1175	prime_arrangements
1176	diet_plan_performance
1177	can_make_palindrome_from_substring
1178	number_of_valid_words_for_each_puzzle
1179	reformat_department_table
1180	count_substrings_with_only_one_distinct_letter
1181	before_and_after_puzzle
1182	shortest_distance_to_target_color
1183	maximum_number_of_ones
1184	distance_between_bus_stops
1185	day_of_the_week
1186	maximum_subarray_sum_with_one_deletion
1187	make_array_strictly_increasing
1188	design_bounded_blocking_queue
1189	maximum_number_of_balloons
1190	reverse_substrings_between_each_pair_of_parentheses
1191	k_concatenation_maximum_sum
1192	critical_connections_in_a_network
1193	monthly_transactions_i
1194	tournament_winners
1195	fizz_buzz_multithreaded
1196	how_many_apples_can_you_put_into_the_basket
1197	minimum_knight_moves
1198	find_smallest_common_element_in_all_rows
1199	minimum_time_to_build_blocks
1200	minimum_absolute_difference
1201	ugly_number_iii
1202	smallest_string_with_swaps
1203	sort_items_by_groups_respecting_dependencies
1204	last_person_to_fit_in_the_elevator
1205	monthly_transactions_ii
1206	design_skiplist
1207	unique_number_of_occurrences
1208	get_equal_substrings_within_budget
1209	remove_all_adjacent_duplicates_in_string_ii
1210	minimum_moves_to_reach_target_with_rotations
1211	queries_quality_and_percentage
1212	team_scores_in_football_tournament
1213	intersection_of_three_sorted_arrays
1214	two_sum_bsts
1215	stepping_numbers
1216	valid_palindrome_iii
1217	minimum_cost_to_move_chips_to_the_same_position
1218	longest_arithmetic_subsequence_of_given_difference
1219	path_with_maximum_gold
1220	count_vowels_permutation
1221	split_a_string_in_balanced_strings
1222	queens_that_can_attack_the_king
1223	dice_roll_simulation
1224	maximum_equal_frequency
1225	report_contiguous_dates
1226	the_dining_philosophers
1227	airplane_seat_assignment_probability
1228	missing_number_in_arithmetic_progression
1229	meeting_scheduler
1230	toss_strange_coins
1231	divide_chocolate
1232	check_if_it_is_a_straight_line
1233	remove_sub_folders_from_the_filesystem
1234	replace_the_substring_for_balanced_string
1235	maximum_profit_in_job_scheduling
1236	web_crawler
1237	find_positive_integer_solution_for_a_given_equation
1238	circular_permutation_in_binary_representation
1239	maximum_length_of_a_concatenated_string_with_unique_characters
1240	tiling_a_rectangle_with_the_fewest_squares
1241	number_of_comments_per_post
1242	web_crawler_multithreaded
1243	array_transformation
1244	design_a_leaderboard
1245	tree_diameter
1246	palindrome_removal
1247	minimum_swaps_to_make_strings_equal
1248	count_number_of_nice_subarrays
1249	minimum_remove_to_make_valid_parentheses
1250	check_if_it_is_a_good_array
1251	average_selling_price
1252	cells_with_odd_values_in_a_matrix
1253	reconstruct_a_2_row_binary_matrix
1254	number_of_closed_islands
1255	maximum_score_words_formed_by_letters
1256	encode_number
1257	smallest_common_region
1258	synonymous_sentences
1259	handshakes_that_dont_cross
1260	shift_2d_grid
1261	find_elements_in_a_contaminated_binary_tree
1262	greatest_sum_divisible_by_three
1263	minimum_moves_to_move_a_box_to_their_target_location
1264	page_recommendations
1265	print_immutable_linked_list_in_reverse
1266	minimum_time_visiting_all_points
1267	count_servers_that_communicate
1268	search_suggestions_system
1269	number_of_ways_to_stay_in_the_same_place_after_some_steps
1270	all_people_report_to_the_given_manager
1271	hexspeak
1272	remove_interval
1273	delete_tree_nodes
1274	number_of_ships_in_a_rectangle
1275	find_winner_on_a_tic_tac_toe_game
1276	number_of_burgers_with_no_waste_of_ingredients
1277	count_square_submatrices_with_all_ones
1278	palindrome_partitioning_iii
1279	traffic_light_controlled_intersection
1280	students_and_examinations
1281	subtract_the_product_and_sum_of_digits_of_an_integer
1282	group_the_people_given_the_group_size_they_belong_to
1283	find_the_smallest_divisor_given_a_threshold
1284	minimum_number_of_flips_to_convert_binary_matrix_to_zero_matrix
1285	find_the_start_and_end_number_of_continuous_ranges
1286	iterator_for_combination
1287	element_appearing_more_than_25_in_sorted_array
1288	remove_covered_intervals
1289	minimum_falling_path_sum_ii
1290	convert_binary_number_in_a_linked_list_to_integer
1291	sequential_digits
1292	maximum_side_length_of_a_square_with_sum_less_than_or_equal_to_threshold
1293	shortest_path_in_a_grid_with_obstacles_elimination
1294	weather_type_in_each_country
1295	find_numbers_with_even_number_of_digits
1296	divide_array_in_sets_of_k_consecutive_numbers
1297	maximum_number_of_occurrences_of_a_substring
1298	maximum_candies_you_can_get_from_boxes
1299	replace_elements_with_greatest_element_on_right_side
1300	sum_of_mutated_array_closest_to_target
1301	number_of_paths_with_max_score
1302	deepest_leaves_sum
1303	find_the_team_size
1304	find_n_unique_integers_sum_up_to_zero
1305	all_elements_in_two_binary_search_trees
1306	jump_game_iii
1307	verbal_arithmetic_puzzle
1308	running_total_for_different_genders
1309	decrypt_string_from_alphabet_to_integer_mapping
1310	xor_queries_of_a_subarray
1311	get_watched_videos_by_your_friends
1312	minimum_insertion_steps_to_make_a_string_palindrome
1313	decompress_run_length_encoded_list
1314	matrix_block_sum
1315	sum_of_nodes_with_even_valued_grandparent
1316	distinct_echo_substrings
1317	convert_integer_to_the_sum_of_two_no_zero_integers
1318	minimum_flips_to_make_a_or_b_equal_to_c
1319	number_of_operations_to_make_network_connected
1320	minimum_distance_to_type_a_word_using_two_fingers
1321	restaurant_growth
1322	ads_performance
1323	maximum_69_number
1324	print_words_vertically
1325	delete_leaves_with_a_given_value
1326	minimum_number_of_taps_to_open_to_water_a_garden
1327	list_the_products_ordered_in_a_period
1328	break_a_palindrome
1329	sort_the_matrix_diagonally
1330	reverse_subarray_to_maximize_array_value
1331	rank_transform_of_an_array
1332	remove_palindromic_subsequences
1333	filter_restaurants_by_vegan_friendly_price_and_distance
1334	find_the_city_with_the_smallest_number_of_neighbors_at_a_threshold_distance
1335	minimum_difficulty_of_a_job_schedule
1336	number_of_transactions_per_visit
1337	the_k_weakest_rows_in_a_matrix
1338	reduce_array_size_to_the_half
1339	maximum_product_of_splitted_binary_tree
1340	jump_game_v
1341	movie_rating
1342	number_of_steps_to_reduce_a_number_to_zero
1343	number_of_sub_arrays_of_size_k_and_average_greater_than_or_equal_to_threshold
1344	angle_between_hands_of_a_clock
1345	jump_game_iv
1346	check_if_n_and_its_double_exist
1347	minimum_number_of_steps_to_make_two_strings_anagram
1348	tweet_counts_per_frequency
1349	maximum_students_taking_exam
1350	students_with_invalid_departments
1351	count_negative_numbers_in_a_sorted_matrix
1352	product_of_the_last_k_numbers
1353	maximum_number_of_events_that_can_be_attended
1354	construct_target_array_with_multiple_sums
1355	activity_participants
1356	sort_integers_by_the_number_of_1_bits
1357	apply_discount_every_n_orders
1358	number_of_substrings_containing_all_three_characters
1359	count_all_valid_pickup_and_delivery_options
1360	number_of_days_between_two_dates
1361	validate_binary_tree_nodes
1362	closest_divisors
1363	largest_multiple_of_three
1364	number_of_trusted_contacts_of_a_customer
1365	how_many_numbers_are_smaller_than_the_current_number
1366	rank_teams_by_votes
1367	linked_list_in_binary_tree
1368	minimum_cost_to_make_at_least_one_valid_path_in_a_grid
1369	get_the_second_most_recent_activity
1370	increasing_decreasing_string
1371	find_the_longest_substring_containing_vowels_in_even_counts
1372	longest_zigzag_path_in_a_binary_tree
1373	maximum_sum_bst_in_binary_tree
1374	generate_a_string_with_characters_that_have_odd_counts
1375	bulb_switcher_iii
1376	time_needed_to_inform_all_employees
1377	frog_position_after_t_seconds
1378	replace_employee_id_with_the_unique_identifier
1379	find_a_corresponding_node_of_a_binary_tree_in_a_clone_of_that_tree
1380	lucky_numbers_in_a_matrix
1381	design_a_stack_with_increment_operation
1382	balance_a_binary_search_tree
1383	maximum_performance_of_a_team
1384	total_sales_amount_by_year
1385	find_the_distance_value_between_two_arrays
1386	cinema_seat_allocation
1387	sort_integers_by_the_power_value
1388	pizza_with_3n_slices
1389	create_target_array_in_the_given_order
1390	four_divisors
1391	check_if_there_is_a_valid_path_in_a_grid
1392	longest_happy_prefix
1393	capital_gainloss
1394	find_lucky_integer_in_an_array
1395	count_number_of_teams
1396	design_underground_system
1397	find_all_good_strings
1398	customers_who_bought_products_a_and_b_but_not_c
1399	count_largest_group
1400	construct_k_palindrome_strings
1401	circle_and_rectangle_overlapping
1402	reducing_dishes
1403	minimum_subsequence_in_non_increasing_order
1404	number_of_steps_to_reduce_a_number_in_binary_representation_to_one
1405	longest_happy_string
1406	stone_game_iii
1407	top_travellers
1408	string_matching_in_an_array
1409	queries_on_a_permutation_with_key
1410	html_entity_parser
1411	number_of_ways_to_paint_n_3_grid
1412	find_the_quiet_students_in_all_exams
1413	minimum_value_to_get_positive_step_by_step_sum
1414	find_the_minimum_number_of_fibonacci_numbers_whose_sum_is_k
1415	the_k_th_lexicographical_string_of_all_happy_strings_of_length_n
1416	restore_the_array
1417	reformat_the_string
1418	display_table_of_food_orders_in_a_restaurant
1419	minimum_number_of_frogs_croaking
1420	build_array_where_you_can_find_the_maximum_exactly_k_comparisons
1421	npv_queries
1422	maximum_score_after_splitting_a_string
1423	maximum_points_you_can_obtain_from_cards
1424	diagonal_traverse_ii
1425	constrained_subsequence_sum
1426	counting_elements
1427	perform_string_shifts
1428	leftmost_column_with_at_least_a_one
1429	first_unique_number
1430	check_if_a_string_is_a_valid_sequence_from_root_to_leaves_path_in_a_binary_tree
1431	kids_with_the_greatest_number_of_candies
1432	max_difference_you_can_get_from_changing_an_integer
1433	check_if_a_string_can_break_another_string
1434	number_of_ways_to_wear_different_hats_to_each_other
1435	create_a_session_bar_chart
1436	destination_city
1437	check_if_all_1s_are_at_least_length_k_places_away
1438	longest_continuous_subarray_with_absolute_diff_less_than_or_equal_to_limit
1439	find_the_kth_smallest_sum_of_a_matrix_with_sorted_rows
1440	evaluate_boolean_expression
1441	build_an_array_with_stack_operations
1442	count_triplets_that_can_form_two_arrays_of_equal_xor
1443	minimum_time_to_collect_all_apples_in_a_tree
1444	number_of_ways_of_cutting_a_pizza
1445	apples_oranges
1446	consecutive_characters
1447	simplified_fractions
1448	count_good_nodes_in_binary_tree
1449	form_largest_integer_with_digits_that_add_up_to_target
1450	number_of_students_doing_homework_at_a_given_time
1451	rearrange_words_in_a_sentence
1452	people_whose_list_of_favorite_companies_is_not_a_subset_of_another_list
1453	maximum_number_of_darts_inside_of_a_circular_dartboard
1454	active_users
1455	check_if_a_word_occurs_as_a_prefix_of_any_word_in_a_sentence
1456	maximum_number_of_vowels_in_a_substring_of_given_length
1457	pseudo_palindromic_paths_in_a_binary_tree
1458	max_dot_product_of_two_subsequences
1459	rectangles_area
1460	make_two_arrays_equal_by_reversing_sub_arrays
1461	check_if_a_string_contains_all_binary_codes_of_size_k
1462	course_schedule_iv
1463	cherry_pickup_ii
1464	maximum_product_of_two_elements_in_an_array
1465	maximum_area_of_a_piece_of_cake_after_horizontal_and_vertical_cuts
1466	reorder_routes_to_make_all_paths_lead_to_the_city_zero
1467	probability_of_a_two_boxes_having_the_same_number_of_distinct_balls
1468	calculate_salaries
1469	find_all_the_lonely_nodes
1470	shuffle_the_array
1471	the_k_strongest_values_in_an_array
1472	design_browser_history
1473	paint_house_iii
1474	delete_n_nodes_after_m_nodes_of_a_linked_list
1475	final_prices_with_a_special_discount_in_a_shop
1476	subrectangle_queries
1477	find_two_non_overlapping_sub_arrays_each_with_target_sum
1478	allocate_mailboxes
1479	sales_by_day_of_the_week
1480	running_sum_of_1d_array
1481	least_number_of_unique_integers_after_k_removals
1482	minimum_number_of_days_to_make_m_bouquets
1483	kth_ancestor_of_a_tree_node
1484	group_sold_products_by_the_date
1485	clone_binary_tree_with_random_pointer
1486	xor_operation_in_an_array
1487	making_file_names_unique
1488	avoid_flood_in_the_city
1489	find_critical_and_pseudo_critical_edges_in_minimum_spanning_tree
1490	clone_n_ary_tree
1491	average_salary_excluding_the_minimum_and_maximum_salary
1492	the_kth_factor_of_n
1493	longest_subarray_of_1s_after_deleting_one_element
1494	parallel_courses_ii
1495	friendly_movies_streamed_last_month
1496	path_crossing
1497	check_if_array_pairs_are_divisible_by_k
1498	number_of_subsequences_that_satisfy_the_given_sum_condition
1499	max_value_of_equation
1500	design_a_file_sharing_system
1501	countries_you_can_safely_invest_in
1502	can_make_arithmetic_progression_from_sequence
1503	last_moment_before_all_ants_fall_out_of_a_plank
1504	count_submatrices_with_all_ones
1505	minimum_possible_integer_after_at_most_k_adjacent_swaps_on_digits
1506	find_root_of_n_ary_tree
1507	reformat_date
1508	range_sum_of_sorted_subarray_sums
1509	minimum_difference_between_largest_and_smallest_value_in_three_moves
1510	stone_game_iv
1511	customer_order_frequency
1512	number_of_good_pairs
1513	number_of_substrings_with_only_1s
1514	path_with_maximum_probability
1515	best_position_for_a_service_centre
1516	move_sub_tree_of_n_ary_tree
1517	find_users_with_valid_e_mails
1518	water_bottles
1519	number_of_nodes_in_the_sub_tree_with_the_same_label
1520	maximum_number_of_non_overlapping_substrings
1521	find_a_value_of_a_mysterious_function_closest_to_target
1522	diameter_of_n_ary_tree
1523	count_odd_numbers_in_an_interval_range
1524	number_of_sub_arrays_with_odd_sum
1525	number_of_good_ways_to_split_a_string
1526	minimum_number_of_increments_on_subarrays_to_form_a_target_array
1527	patients_with_a_condition
1528	shuffle_string
1529	bulb_switcher_iv
1530	number_of_good_leaf_nodes_pairs
1531	string_compression_ii
1532	the_most_recent_three_orders
1533	find_the_index_of_the_large_integer
1534	count_good_triplets
1535	find_the_winner_of_an_array_game
1536	minimum_swaps_to_arrange_a_binary_grid
1537	get_the_maximum_score
1538	guess_the_majority_in_a_hidden_array
1539	kth_missing_positive_number
1540	can_convert_string_in_k_moves
1541	minimum_insertions_to_balance_a_parentheses_string
1542	find_longest_awesome_substring
1543	fix_product_name_format
1544	make_the_string_great
1545	find_kth_bit_in_nth_binary_string
1546	maximum_number_of_non_overlapping_subarrays_with_sum_equals_target
1547	minimum_cost_to_cut_a_stick
1548	the_most_similar_path_in_a_graph
1549	the_most_recent_orders_for_each_product
1550	three_consecutive_odds
1551	minimum_operations_to_make_array_equal
1552	magnetic_force_between_two_balls
1553	minimum_number_of_days_to_eat_n_oranges
1554	strings_differ_by_one_character
1555	bank_account_summary
1556	thousand_separator
1557	minimum_number_of_vertices_to_reach_all_nodes
1558	minimum_numbers_of_function_calls_to_make_target_array
1559	detect_cycles_in_2d_grid
1560	most_visited_sector_in_a_circular_track
1561	maximum_number_of_coins_you_can_get
1562	find_latest_group_of_size_m
1563	stone_game_v
1564	put_boxes_into_the_warehouse_i
1565	unique_orders_and_customers_per_month
1566	detect_pattern_of_length_m_repeated_k_or_more_times
1567	maximum_length_of_subarray_with_positive_product
1568	minimum_number_of_days_to_disconnect_island
1569	number_of_ways_to_reorder_array_to_get_same_bst
1570	dot_product_of_two_sparse_vectors
1571	warehouse_manager
1572	matrix_diagonal_sum
1573	number_of_ways_to_split_a_string
1574	shortest_subarray_to_be_removed_to_make_array_sorted
1575	count_all_possible_routes
1576	replace_all_s_to_avoid_consecutive_repeating_characters
1577	number_of_ways_where_square_of_number_is_equal_to_product_of_two_numbers
1578	minimum_deletion_cost_to_avoid_repeating_letters
1579	remove_max_number_of_edges_to_keep_graph_fully_traversable
1580	put_boxes_into_the_warehouse_ii
1581	customer_who_visited_but_did_not_make_any_transactions
1582	special_positions_in_a_binary_matrix
1583	count_unhappy_friends
1584	min_cost_to_connect_all_points
1585	check_if_string_is_transformable_with_substring_sort_operations
1586	binary_search_tree_iterator_ii
1587	bank_account_summary_ii
1588	sum_of_all_odd_length_subarrays
1589	maximum_sum_obtained_of_any_permutation
1590	make_sum_divisible_by_p
1591	strange_printer_ii
1592	rearrange_spaces_between_words
1593	split_a_string_into_the_max_number_of_unique_substrings
1594	maximum_non_negative_product_in_a_matrix
1595	minimum_cost_to_connect_two_groups_of_points
1596	the_most_frequently_ordered_products_for_each_customer
1597	build_binary_expression_tree_from_infix_expression
1598	crawler_log_folder
1599	maximum_profit_of_operating_a_centennial_wheel
1600	throne_inheritance
1601	maximum_number_of_achievable_transfer_requests
1602	find_nearest_right_node_in_binary_tree
1603	design_parking_system
1604	alert_using_same_key_card_three_or_more_times_in_a_one_hour_period
1605	find_valid_matrix_given_row_and_column_sums
1606	find_servers_that_handled_most_number_of_requests
1607	sellers_with_no_sales
1608	special_array_with_x_elements_greater_than_or_equal_x
1609	even_odd_tree
1610	maximum_number_of_visible_points
1611	minimum_one_bit_operations_to_make_integers_zero
1612	check_if_two_expression_trees_are_equivalent
1613	find_the_missing_ids
1614	maximum_nesting_depth_of_the_parentheses
1615	maximal_network_rank
1616	split_two_strings_to_make_palindrome
1617	count_subtrees_with_max_distance_between_cities
1618	maximum_font_to_fit_a_sentence_in_a_screen
1619	mean_of_array_after_removing_some_elements
1620	coordinate_with_maximum_network_quality
1621	number_of_sets_of_k_non_overlapping_line_segments
1622	fancy_sequence
1623	all_valid_triplets_that_can_represent_a_country
1624	largest_substring_between_two_equal_characters
1625	lexicographically_smallest_string_after_applying_operations
1626	best_team_with_no_conflicts
1627	graph_connectivity_with_threshold
1628	design_an_expression_tree_with_evaluate_function
1629	slowest_key
1630	arithmetic_subarrays
1631	path_with_minimum_effort
1632	rank_transform_of_a_matrix
1633	percentage_of_users_attended_a_contest
1634	add_two_polynomials_represented_as_linked_lists
1635	hopper_company_queries_i
1636	sort_array_by_increasing_frequency
1637	widest_vertical_area_between_two_points_containing_no_points
1638	count_substrings_that_differ_by_one_character
1639	number_of_ways_to_form_a_target_string_given_a_dictionary
1640	check_array_formation_through_concatenation
1641	count_sorted_vowel_strings
1642	furthest_building_you_can_reach
1643	kth_smallest_instructions
1644	lowest_common_ancestor_of_a_binary_tree_ii
1645	hopper_company_queries_ii
1646	get_maximum_in_generated_array
1647	minimum_deletions_to_make_character_frequencies_unique
1648	sell_diminishing_valued_colored_balls
1649	create_sorted_array_through_instructions
1650	lowest_common_ancestor_of_a_binary_tree_iii
1651	hopper_company_queries_iii
1652	defuse_the_bomb
1653	minimum_deletions_to_make_string_balanced
1654	minimum_jumps_to_reach_home
1655	distribute_repeating_integers
1656	design_an_ordered_stream
1657	determine_if_two_strings_are_close
1658	minimum_operations_to_reduce_x_to_zero
1659	maximize_grid_happiness
1660	correct_a_binary_tree
1661	average_time_of_process_per_machine
1662	check_if_two_string_arrays_are_equivalent
1663	smallest_string_with_a_given_numeric_value
1664	ways_to_make_a_fair_array
1665	minimum_initial_energy_to_finish_tasks
1666	change_the_root_of_a_binary_tree
1667	fix_names_in_a_table
1668	maximum_repeating_substring
1669	merge_in_between_linked_lists
1670	design_front_middle_back_queue
1671	minimum_number_of_removals_to_make_mountain_array
1672	richest_customer_wealth
1673	find_the_most_competitive_subsequence
1674	minimum_moves_to_make_array_complementary
1675	minimize_deviation_in_array
1676	lowest_common_ancestor_of_a_binary_tree_iv
1677	products_worth_over_invoices
1678	goal_parser_interpretation
1679	max_number_of_k_sum_pairs
1680	concatenation_of_consecutive_binary_numbers
1681	minimum_incompatibility
1682	longest_palindromic_subsequence_ii
1683	invalid_tweets
1684	count_the_number_of_consistent_strings
1685	sum_of_absolute_differences_in_a_sorted_array
1686	stone_game_vi
1687	delivering_boxes_from_storage_to_ports
1688	count_of_matches_in_tournament
1689	partitioning_into_minimum_number_of_deci_binary_numbers
1690	stone_game_vii
1691	maximum_height_by_stacking_cuboids
1692	count_ways_to_distribute_candies
1693	daily_leads_and_partners
1694	reformat_phone_number
1695	maximum_erasure_value
1696	jump_game_vi
1697	checking_existence_of_edge_length_limited_paths
1698	number_of_distinct_substrings_in_a_string
1699	number_of_calls_between_two_persons
1700	number_of_students_unable_to_eat_lunch
1701	average_waiting_time
1702	maximum_binary_string_after_change
1703	minimum_adjacent_swaps_for_k_consecutive_ones
1704	determine_if_string_halves_are_alike
1705	maximum_number_of_eaten_apples
1706	where_will_the_ball_fall
1707	maximum_xor_with_an_element_from_array
1708	largest_subarray_length_k
1709	biggest_window_between_visits
1710	maximum_units_on_a_truck
1711	count_good_meals
1712	ways_to_split_array_into_three_subarrays
1713	minimum_operations_to_make_a_subsequence
1714	sum_of_special_evenly_spaced_elements_in_array
1715	count_apples_and_oranges
1716	calculate_money_in_leetcode_bank
1717	maximum_score_from_removing_substrings
1718	construct_the_lexicographically_largest_valid_sequence
1719	number_of_ways_to_reconstruct_a_tree
1720	decode_xored_array
1721	swapping_nodes_in_a_linked_list
1722	minimize_hamming_distance_after_swap_operations
1723	find_minimum_time_to_finish_all_jobs
1724	checking_existence_of_edge_length_limited_paths_ii
1725	number_of_rectangles_that_can_form_the_largest_square
1726	tuple_with_same_product
1727	largest_submatrix_with_rearrangements
1728	cat_and_mouse_ii
1729	find_followers_count
1730	shortest_path_to_get_food
1731	the_number_of_employees_which_report_to_each_employee
1732	find_the_highest_altitude
1733	minimum_number_of_people_to_teach
1734	decode_xored_permutation
1735	count_ways_to_make_array_with_product
1736	latest_time_by_replacing_hidden_digits
1737	change_minimum_characters_to_satisfy_one_of_three_conditions
1738	find_kth_largest_xor_coordinate_value
1739	building_boxes
1740	find_distance_in_a_binary_tree
1741	find_total_time_spent_by_each_employee
1742	maximum_number_of_balls_in_a_box
1743	restore_the_array_from_adjacent_pairs
1744	can_you_eat_your_favorite_candy_on_your_favorite_day
1745	palindrome_partitioning_iv
1746	maximum_subarray_sum_after_one_operation
1747	leetflex_banned_accounts
1748	sum_of_unique_elements
1749	maximum_absolute_sum_of_any_subarray
1750	minimum_length_of_string_after_deleting_similar_ends
1751	maximum_number_of_events_that_can_be_attended_ii
1752	check_if_array_is_sorted_and_rotated
1753	maximum_score_from_removing_stones
1754	largest_merge_of_two_strings
1755	closest_subsequence_sum
1756	design_most_recently_used_queue
1757	recyclable_and_low_fat_products
1758	minimum_changes_to_make_alternating_binary_string
1759	count_number_of_homogenous_substrings
1760	minimum_limit_of_balls_in_a_bag
1761	minimum_degree_of_a_connected_trio_in_a_graph
1762	buildings_with_an_ocean_view
1763	longest_nice_substring
1764	form_array_by_concatenating_subarrays_of_another_array
1765	map_of_highest_peak
1766	tree_of_coprimes
1767	find_the_subtasks_that_did_not_execute
1768	merge_strings_alternately
1769	minimum_number_of_operations_to_move_all_balls_to_each_box
1770	maximum_score_from_performing_multiplication_operations
1771	maximize_palindrome_length_from_subsequences
1772	sort_features_by_popularity
1773	count_items_matching_a_rule
1774	closest_dessert_cost
1775	equal_sum_arrays_with_minimum_number_of_operations
1776	car_fleet_ii
1777	products_price_for_each_store
1778	shortest_path_in_a_hidden_grid
1779	find_nearest_point_that_has_the_same_x_or_y_coordinate
1780	check_if_number_is_a_sum_of_powers_of_three
1781	sum_of_beauty_of_all_substrings
1782	count_pairs_of_nodes
1783	grand_slam_titles
1784	check_if_binary_string_has_at_most_one_segment_of_ones
1785	minimum_elements_to_add_to_form_a_given_sum
1786	number_of_restricted_paths_from_first_to_last_node
1787	make_the_xor_of_all_segments_equal_to_zero
1788	maximize_the_beauty_of_the_garden
1789	primary_department_for_each_employee
1790	check_if_one_string_swap_can_make_strings_equal
1791	find_center_of_star_graph
1792	maximum_average_pass_ratio
1793	maximum_score_of_a_good_subarray
1794	count_pairs_of_equal_substrings_with_minimum_difference
1795	rearrange_products_table
1796	second_largest_digit_in_a_string
1797	design_authentication_manager
1798	maximum_number_of_consecutive_values_you_can_make
1799	maximize_score_after_n_operations
1800	maximum_ascending_subarray_sum
1801	number_of_orders_in_the_backlog
1802	maximum_value_at_a_given_index_in_a_bounded_array
1803	count_pairs_with_xor_in_a_range
1804	implement_trie_ii_prefix_tree
1805	number_of_different_integers_in_a_string
1806	minimum_number_of_operations_to_reinitialize_a_permutation
1807	evaluate_the_bracket_pairs_of_a_string
1808	maximize_number_of_nice_divisors
1809	ad_free_sessions
1810	minimum_path_cost_in_a_hidden_grid
1811	find_interview_candidates
1812	determine_color_of_a_chessboard_square
1813	sentence_similarity_iii
1814	count_nice_pairs_in_an_array
1815	maximum_number_of_groups_getting_fresh_donuts
1816	truncate_sentence
1817	finding_the_users_active_minutes
1818	minimum_absolute_sum_difference
1819	number_of_different_subsequences_gcds
1820	maximum_number_of_accepted_invitations
1821	find_customers_with_positive_revenue_this_year
1822	sign_of_the_product_of_an_array
1823	find_the_winner_of_the_circular_game
1824	minimum_sideway_jumps
1825	finding_mk_average
	
	
